fileID,sampleID,region,site,latitude,longitude,depthft,depthm,species,notes,permit,date
PSTR_NU5.trim.un.bt2.bam,NU5,Miami reef,CURES,25.76745,-80.1457,5,1.5,Pstr,puck021,isotopes,6/29/22
PSTR_NU6.trim.un.bt2.bam,NU6,Miami reef,CURES,25.76745,-80.1457,5,1.5,Pstr,puck004,isotopes,6/29/22
PSTR_NU8.trim.un.bt2.bam,NU8,Miami reef,CURES,25.76745,-80.1457,5,1.5,Pstr,,isotopes,6/29/22
PSTR_NU9.trim.un.bt2.bam,NU9,Miami reef,CURES,25.76745,-80.1457,5,1.5,Pstr,,isotopes,6/29/22
PSTR_NU10.trim.un.bt2.bam,NU10,Miami reef,CURES,25.76745,-80.1457,5,1.5,Pstr,,isotopes,6/29/22
PSTR_NU11.trim.un.bt2.bam,NU11,Miami reef,CURES,25.76745,-80.1457,5,1.5,Pstr,puck005,isotopes,6/29/22
PSTR_NU13.trim.un.bt2.bam,NU13,Miami reef,CURES,25.76745,-80.1457,5,1.5,Pstr,puck029,isotopes,6/29/22
PSTR_NU14.trim.un.bt2.bam,NU14,Miami reef,CURES,25.76745,-80.1457,5,1.5,Pstr,puck026,isotopes,6/29/22
PSTR_OS5.trim.un.bt2.bam,OS5,Miami reef,Emerald Reef,25.67735,-80.09738,27,8.2,Pstr,,isotopes,6/29/22
PSTR_OS6.trim.un.bt2.bam,OS6,Miami reef,Emerald Reef,25.67735,-80.09738,22,6.7,Pstr,,isotopes,6/29/22
PSTR_OS8.trim.un.bt2.bam,OS8,Miami reef,Emerald Reef,25.67735,-80.09738,22,6.7,Pstr,,isotopes,6/29/22
